orderid,productid,quantity
16519,114,5
16520,2,4
16520,73,2
16520,55,4
16521,20,7
16521,9,3
16521,141,4
16522,52,2
16522,119,7
16522,134,4
16523,82,6
16523,83,6
16523,77,5
16524,118,5
16524,76,2
16524,17,4
16525,61,5
16525,102,3
16525,92,6
16526,140,3
16526,21,6
16526,67,4
16527,46,7
16527,6,4
16527,98,2
16528,137,2
16528,15,4
16528,134,4
16529,134,7
16529,97,7
16529,135,5
16530,66,3
16530,113,6
16530,148,2
16531,97,2
16531,24,5
16531,5,7
16532,90,4
16532,112,4
16532,39,7
16533,137,7
16533,78,7
16533,144,3
16534,82,3
16534,17,2
16534,54,3
16535,137,6
16535,129,2
16535,116,7
16536,107,5
16536,5,6
16536,89,7
16537,61,5
16537,51,2
16537,107,2
16538,123,5
16538,142,4
16538,25,6
16539,38,3
16539,8,6
16539,20,4
16540,90,6
16540,94,2
16540,7,4
16541,23,3
16541,138,4
16541,39,2
16542,34,7
16542,71,2
16542,111,2
16543,52,2
16543,85,2
16543,25,5
16544,91,2
16544,73,5
16544,35,2
16545,20,2
16545,103,5
16545,118,7
16546,112,3
16546,36,3
16546,74,3
16547,122,5
16547,7,5
16547,123,6
16548,72,3
16548,12,6
16548,3,2
16549,29,5
16549,79,4
16549,135,6
16550,89,7
16550,81,3
16550,1,3
16551,119,2
16551,63,4
16551,92,7
16552,5,5
16552,84,2
16552,135,7
16553,54,4
16553,50,5
16553,59,2
16554,9,2
16554,51,6
16554,82,6
16555,69,7
16555,77,6
16555,120,3
16556,130,6
16556,95,7
16556,86,3
16557,60,7
16557,67,4
16557,102,4
16558,112,2
16558,14,7
16558,89,7
16559,40,4
16559,50,4
16559,36,6
16560,35,6
16560,107,6
16560,41,3
16561,137,2
16561,34,7
16561,89,2
16562,33,7
16562,100,6
16562,40,5
16563,72,5
16563,81,3
16563,101,3
16564,118,2
16564,134,4
16564,67,7
16565,128,3
16565,139,6
16565,30,2
16566,2,5
16566,106,6
16566,116,5
16567,20,2
16567,100,5
16567,1,5
16568,10,6
16568,12,4
16568,38,4
16569,55,4
16569,42,5
16569,106,7
16570,76,2
16570,36,7
16570,34,6
16571,57,5
16571,5,4
16571,131,4
16572,90,3
16572,5,4
16572,51,5
16573,148,2
16573,63,5
16573,144,6
16574,13,7
16574,7,7
16574,19,3
16575,25,7
16575,66,4
16575,14,5
16576,87,4
16576,139,4
16576,96,4
16577,11,2
16577,137,3
16577,45,2
16578,38,2
16578,141,4
16578,131,7
16579,4,4
16579,57,3
16579,73,5
16580,133,2
16580,91,6
16580,82,7
16581,57,4
16581,20,4
16581,91,4
16582,35,6
16582,147,4
16582,61,2
16583,125,5
16583,102,5
16583,17,7
16584,45,5
16584,32,4
16584,138,5
16585,139,2
16585,109,4
16585,20,4
16586,139,2
16586,67,6
16586,139,4
16587,82,4
16587,24,4
16587,119,3
16588,88,2
16588,28,5
16588,55,2
16589,51,7
16589,125,6
16589,74,7
16590,106,5
16590,48,2
16590,120,4
16591,110,5
16591,109,7
16591,83,7
16592,107,3
16592,2,4
16592,133,6
16593,105,4
16593,73,4
16593,41,6
16594,114,5
16594,81,6
16594,10,7
16595,53,6
16595,27,6
16595,67,5
16596,97,4
16596,58,4
16596,111,7
16597,96,4
16597,17,2
16597,147,6
16598,32,6
16598,114,6
16598,150,6
16599,136,6
16599,107,5
16599,95,3
16600,54,2
16600,116,4
16600,13,2
16601,15,5
16601,119,5
16601,147,7
16602,66,4
16602,144,6
16602,146,4
16603,84,3
16603,82,6
16603,113,2
16604,95,3
16604,21,7
16604,13,7
16605,97,7
16605,16,2
16605,30,7
16606,91,2
16606,14,4
16606,80,6
16607,48,7
16607,119,4
16607,123,4
16608,38,3
16608,137,2
16608,101,6
16609,28,7
16609,114,6
16609,80,2
16610,40,3
16610,123,2
16610,128,2
16611,94,2
16611,16,7
16611,95,6
16612,75,2
16612,26,6
16612,91,3
16613,30,5
16613,54,3
16613,13,7
16614,47,2
16614,46,5
16614,75,4
16615,126,4
16615,38,5
16615,60,4
16616,55,7
16616,148,2
16616,141,5
16617,117,3
16617,122,2
16617,136,5
16618,8,2
16618,118,3
16618,119,6
16619,121,4
16619,103,2
16619,140,6
16620,78,6
16620,41,5
16620,109,3
16621,74,6
16621,128,7
16621,69,5
16622,76,3
16622,46,5
16622,43,6
16623,131,5
16623,15,2
16623,85,3
16624,16,6
16624,22,2
16624,11,4
16625,30,5
16625,54,6
16625,88,5
16626,26,7
16626,59,6
16626,139,6
16627,143,4
16627,150,5
16627,133,5
16628,92,3
16628,136,6
16628,128,6
16629,6,7
16629,108,3
16629,30,4
16630,43,4
16630,98,6
16630,10,2
16631,101,7
16631,54,5
16631,93,2
16632,84,4
16632,110,6
16632,72,7
16633,128,3
16633,132,5
16633,76,5
16634,39,3
16634,103,6
16634,109,2
16635,147,3
16635,93,2
16635,142,3
16636,122,5
16636,72,6
16636,139,5
16637,57,6
16637,69,7
16637,24,6
16638,145,5
16638,93,4
16638,73,2
16639,125,4
16639,103,6
16639,97,3
16640,28,7
16640,44,4
16640,96,2
16641,88,6
16641,113,4
16641,103,5
16642,86,3
16642,13,6
16642,79,6
16643,29,2
16643,110,5
16643,120,7
16644,149,3
16644,41,6
16644,130,6
16645,57,6
16645,25,3
16645,113,6
16646,56,4
16646,102,6
16646,39,3
16647,142,3
16647,20,7
16647,85,7
16648,102,2
16648,143,3
16648,6,4
16649,49,5
16649,87,6
16649,124,7
16650,145,4
16650,70,2
16650,60,4
16651,5,6
16651,92,3
16651,35,6
16652,130,2
16652,39,2
16652,136,5
16653,131,4
16653,73,4
16653,101,2
16654,18,6
16654,140,5
16654,85,3
16655,143,5
16655,132,4
16655,66,2
16656,76,5
16656,19,4
16656,101,3
16657,67,2
16657,107,7
16657,126,2
16658,69,7
16658,112,3
16658,63,6
16659,88,5
16659,73,5
16659,39,7
16660,121,4
16660,109,6
16660,130,2
16661,71,3
16661,4,2
16661,30,4
16662,40,7
16662,6,6
16662,120,3
16663,137,6
16663,108,3
16663,140,7
16664,86,7
16664,68,6
16664,22,3
16665,96,3
16665,20,5
16665,113,2
16666,140,2
16666,149,3
16666,130,6
16667,25,6
16667,81,5
16667,23,6
16668,35,6
16668,3,4
16668,128,2
16669,68,5
16669,68,3
16669,111,3
16670,57,5
16670,125,5
16670,143,5
16671,14,2
16671,94,7
16671,145,3
16672,67,7
16672,36,5
16672,84,7
16673,4,4
16673,112,2
16673,114,6
16674,93,5
16674,100,6
16674,12,6
16675,73,2
16675,36,7
16675,55,3
16676,22,5
16676,52,4
16676,15,6
16677,33,2
16677,33,5
16677,83,7
16678,59,6
16678,88,4
16678,20,7
16679,115,7
16679,148,4
16679,90,2
16680,41,3
16680,93,4
16680,138,2
16681,49,3
16681,96,3
16681,133,6
16682,100,2
16682,122,4
16682,73,4
16683,90,3
16683,102,5
16683,59,7
16684,38,7
16684,28,4
16684,27,3
16685,57,3
16685,109,3
16685,112,6
16686,38,5
16686,57,3
16686,24,2
16687,8,2
16687,100,3
16687,134,3
16688,118,7
16688,96,2
16688,117,2
16689,28,5
16689,137,2
16689,25,2
16690,134,2
16690,56,7
16690,101,2
16691,33,3
16691,24,3
16691,82,2
16692,84,6
16692,49,5
16692,76,2
16693,104,6
16693,79,6
16693,145,4
16694,44,3
16694,133,6
16694,134,5
16695,121,7
16695,97,7
16695,100,2
16696,76,4
16696,44,2
16696,88,2
16697,9,6
16697,72,4
16697,8,7
16698,148,3
16698,36,7
16698,125,7
16699,121,7
16699,52,3
16699,48,3
16700,134,2
16700,107,2
16700,100,6
16701,130,6
16701,13,3
16701,99,2
16702,34,6
16702,26,5
16702,44,6
16703,3,2
16703,80,7
16703,147,7
16704,3,3
16704,110,3
16704,69,2
16705,113,5
16705,13,7
16705,40,7
16706,43,7
16706,120,6
16706,73,4
16707,45,6
16707,7,3
16707,144,6
16708,150,6
16708,145,4
16708,130,5
16709,78,6
16709,21,2
16709,59,2
16710,134,3
16710,110,2
16710,24,3
16711,88,6
16711,112,7
16711,68,7
16712,115,4
16712,19,4
16712,26,3
16713,58,3
16713,8,3
16713,142,2
16714,55,2
16714,4,2
16714,70,7
16715,135,6
16715,142,6
16715,74,4
16716,131,2
16716,55,3
16716,99,3
16717,60,4
16717,10,4
16717,146,7
16718,17,5
16718,150,6
16718,21,5
16719,51,5
16719,32,6
16719,117,7
16720,113,5
16720,75,4
16720,143,5
16721,66,7
16721,143,5
16721,10,5
16722,7,4
16722,132,4
16722,16,4
16723,149,7
16723,62,4
16723,82,3
16724,62,6
16724,17,7
16724,99,2
16725,29,6
16725,52,3
16725,105,6
16726,142,7
16726,78,3
16726,15,2
16727,30,7
16727,64,7
16727,5,5
16728,39,2
16728,22,7
16728,108,7
16729,43,3
16729,138,5
16729,123,6
16730,117,5
16730,42,2
16730,12,5
16731,136,4
16731,57,2
16731,105,4
16732,35,3
16732,49,5
16732,74,5
16733,34,6
16733,99,3
16733,119,5
16734,66,5
16734,92,3
16734,18,7
16735,38,4
16735,136,3
16735,125,2
16736,93,4
16736,61,3
16736,18,6
16737,116,2
16737,31,6
16737,79,2
16738,60,3
16738,27,7
16738,124,5
16739,118,3
16739,131,6
16739,19,6
16740,57,6
16740,96,7
16740,88,3
16741,29,4
16741,106,4
16741,127,3
16742,47,3
16742,112,3
16742,45,5
16743,11,4
16743,3,3
16743,139,6
16744,77,5
16744,62,6
16744,14,2
16745,2,4
16745,70,4
16745,30,5
16746,36,7
16746,105,3
16746,21,7
16747,10,3
16747,61,6
16747,36,2
16748,105,6
16748,101,2
16748,52,7
16749,129,5
16749,53,5
16749,101,7
16750,107,5
16750,11,3
16750,128,6
16751,110,5
16751,70,7
16751,7,3
16752,49,5
16752,12,5
16752,137,3
16753,144,5
16753,76,7
16753,15,4
16754,105,2
16754,47,3
16754,62,3
16755,87,3
16755,88,2
16755,129,4
16756,116,7
16756,12,5
16756,150,5
16757,70,4
16757,41,4
16757,108,3
16758,55,4
16758,122,4
16758,23,5
16759,47,5
16759,101,5
16759,105,6
16760,64,6
16760,134,6
16760,49,7
16761,31,3
16761,111,6
16761,98,4
16762,15,6
16762,30,5
16762,141,3
16763,101,7
16763,47,7
16763,139,2
16764,48,4
16764,36,5
16764,72,5
16765,64,5
16765,110,7
16765,100,7
16766,139,4
16766,35,3
16766,9,2
16767,27,2
16767,50,5
16767,148,3
16768,107,2
16768,145,4
16768,38,2
16769,150,3
16769,125,3
16769,27,2
16770,10,7
16770,57,4
16770,96,3
16771,97,7
16771,70,5
16771,111,7
16772,37,2
16772,93,3
16772,138,2
16773,58,7
16773,58,5
16773,121,3
16774,2,3
16774,3,3
16774,76,3
16775,47,7
16775,40,6
16775,62,4
16776,105,7
16776,71,2
16776,21,6
16777,98,2
16777,76,5
16777,106,3
16778,96,7
16778,45,2
16778,73,4
16779,107,4
16779,88,2
16779,131,6
16780,140,3
16780,131,4
16780,121,3
16781,38,5
16781,42,3
16781,111,5
16782,94,4
16782,64,3
16782,26,2
16783,59,4
16783,118,5
16783,4,7
16784,89,3
16784,138,6
16784,79,2
16785,110,7
16785,78,4
16785,59,5
16786,121,7
16786,57,6
16786,52,3
16787,106,2
16787,29,4
16787,140,2
16788,70,2
16788,114,7
16788,4,6
16789,76,5
16789,110,3
16789,118,7
16790,19,5
16790,139,4
16790,99,3
16791,58,4
16791,45,6
16791,75,7
16792,128,2
16792,24,3
16792,100,3
16793,21,7
16793,9,5
16793,49,7
16794,85,6
16794,85,3
16794,100,6
16795,116,3
16795,34,4
16795,51,3
16796,64,6
16796,103,2
16796,50,4
16797,145,7
16797,84,7
16797,139,6
16798,27,5
16798,30,2
16798,17,2
16799,92,3
16799,87,6
16799,15,5
16800,25,7
16800,74,2
16800,128,2
16801,125,4
16801,49,3
16801,97,3
16802,25,3
16802,75,5
16802,20,4
16803,95,4
16803,136,6
16803,96,6
16804,17,6
16804,96,4
16804,143,6
16805,119,5
16805,31,7
16805,53,5
16806,137,4
16806,133,4
16806,114,6
16807,130,5
16807,29,5
16807,143,4
16808,110,3
16808,12,7
16808,33,7
16809,111,7
16809,95,2
16809,50,7
16810,108,3
16810,24,4
16810,124,4
16811,107,7
16811,82,6
16811,62,7
16812,90,6
16812,80,6
16812,114,4
16813,148,3
16813,47,4
16813,30,7
16814,150,2
16814,87,4
16814,16,6
16815,116,7
16815,135,7
16815,128,3
16816,49,5
16816,7,7
16816,127,3
16817,53,6
16817,55,7
16817,52,7
16818,127,6
16818,3,2
16818,67,2
16819,128,7
16819,133,5
16819,97,3
16820,117,3
16820,53,6
16820,99,4
16821,21,2
16821,6,3
16821,118,6
16822,89,7
16822,95,3
16822,106,4
16823,4,3
16823,108,4
16823,70,4
16824,63,7
16824,55,4
16824,42,6
16825,112,7
16825,81,5
16825,21,2
16826,48,4
16826,122,5
16826,110,4
16827,102,2
16827,32,2
16827,122,7
16828,48,7
16828,98,7
16828,9,7
16829,94,5
16829,80,6
16829,99,5
16830,116,4
16830,149,6
16830,137,7
16831,64,6
16831,18,2
16831,6,3
16832,18,2
16832,127,2
16832,89,5
16833,126,5
16833,96,3
16833,122,4
16834,32,7
16834,77,4
16834,47,2
16835,23,7
16835,36,7
16835,36,4
16836,149,4
16836,116,6
16836,87,6
16837,14,3
16837,68,2
16837,109,5
16838,79,3
16838,18,7
16838,80,2
16839,108,6
16839,18,4
16839,29,4
16840,96,5
16840,66,5
16840,46,6
16841,19,4
16841,61,2
16841,62,6
16842,48,7
16842,134,7
16842,120,3
16843,72,6
16843,53,2
16843,114,5
16844,148,2
16844,56,2
16844,117,4
16845,93,3
16845,148,4
16845,49,5
16846,111,5
16846,26,5
16846,129,3
16847,77,3
16847,52,4
16847,128,5
16848,63,3
16848,50,6
16848,55,5
16849,7,4
16849,45,2
16849,3,3
16850,30,7
16850,88,2
16850,116,7
16851,29,3
16851,41,7
16851,149,3
16852,118,3
16852,68,3
16852,38,2
16853,77,4
16853,34,2
16853,106,6
16854,114,7
16854,54,7
16854,76,5
16855,20,2
16855,65,7
16855,30,6
16856,39,7
16856,54,6
16856,114,4
16857,27,3
16857,136,4
16857,57,6
16858,97,5
16858,32,2
16858,120,5
16859,23,2
16859,51,7
16859,69,7
16860,119,3
16860,54,4
16860,68,6
16861,150,2
16861,120,3
16861,21,5
16862,61,2
16862,110,5
16862,1,2
16863,42,4
16863,81,3
16863,9,7
16864,120,7
16864,145,3
16864,31,4
16865,6,6
16865,7,7
16865,73,4
16866,41,2
16866,131,5
16866,11,5
16867,6,7
16867,142,3
16867,114,7
16868,27,5
16868,31,7
16868,128,3
16869,63,6
16869,130,2
16869,122,4
16870,143,5
16870,48,3
16870,137,3
16871,49,3
16871,8,5
16871,129,4
16872,2,2
16872,104,5
16872,65,6
16873,123,5
16873,2,4
16873,146,7
16874,104,4
16874,132,4
16874,147,7
16875,41,6
16875,94,6
16875,148,4
16876,18,3
16876,125,4
16876,6,3
16877,24,4
16877,14,4
16877,110,5
16878,40,7
16878,92,3
16878,18,7
16879,54,7
16879,17,6
16879,12,5
16880,99,3
16880,43,5
16880,132,3
16881,141,6
16881,38,2
16881,33,5
16882,57,4
16882,15,3
16882,139,2
16883,17,5
16883,60,7
16883,138,4
16884,58,4
16884,96,5
16884,63,7
16885,134,3
16885,145,6
16885,78,4
16886,136,2
16886,84,2
16886,69,6
16887,124,3
16887,51,5
16887,27,3
16888,75,7
16888,115,2
16888,8,6
16889,29,4
16889,93,7
16889,81,4
16890,50,2
16890,121,2
16890,42,3
16891,132,7
16891,80,4
16891,79,6
16892,64,5
16892,39,6
16892,31,2
16893,107,6
16893,148,4
16893,57,5
16894,39,2
16894,137,5
16894,54,2
16895,140,4
16895,7,2
16895,145,4
16896,127,4
16896,133,4
16896,96,5
16897,119,5
16897,107,2
16897,82,4
16898,26,2
16898,111,4
16898,12,7
16899,59,2
16899,124,4
16899,143,4
16900,25,4
16900,47,5
16900,18,5
16901,31,4
16901,19,4
16901,108,7
16902,16,5
16902,57,7
16902,73,2
16903,20,6
16903,119,5
16903,70,3
16904,45,4
16904,127,7
16904,119,2
16905,1,2
16905,19,4
16905,5,6
16906,123,5
16906,83,6
16906,71,6
16907,54,5
16907,119,7
16907,106,6
16908,10,5
16908,79,3
16908,68,2
16909,147,5
16909,107,2
16909,34,3
16910,75,5
16910,142,3
16910,60,4
16911,90,2
16911,84,6
16911,148,4
16912,35,2
16912,57,3
16912,145,5
16913,103,6
16913,113,3
16913,148,2
16914,103,6
16914,48,4
16914,38,5
16915,56,5
16915,101,7
16915,77,3
16916,32,7
16916,23,4
16916,87,2
16917,78,5
16917,75,2
16917,56,5
16918,55,7
16918,149,7
16918,56,7
16919,120,5
16919,14,7
16919,4,3
16920,85,7
16920,105,4
16920,82,4
16921,143,2
16921,3,4
16921,107,7
16922,121,6
16922,92,3
16922,105,4
16923,76,4
16923,116,7
16923,61,2
16924,53,6
16924,30,6
16924,70,7
16925,9,2
16925,81,4
16925,76,7
16926,98,4
16926,12,2
16926,54,6
16927,33,4
16927,81,2
16927,46,7
16928,61,5
16928,120,4
16928,24,3
16929,145,2
16929,44,7
16929,60,3
16930,75,6
16930,8,3
16930,6,2
16931,129,6
16931,49,6
16931,121,7
16932,3,2
16932,104,3
16932,72,3
16933,128,3
16933,133,6
16933,54,7
16934,12,6
16934,110,6
16934,142,5
16935,144,2
16935,18,3
16935,34,2
16936,80,3
16936,99,5
16936,137,7
16937,114,3
16937,71,7
16937,81,3
16938,26,5
16938,79,3
16938,20,6
16939,67,3
16939,118,5
16939,44,7
16940,28,6
16940,63,7
16940,28,2
16941,45,2
16941,141,7
16941,39,4
16942,45,7
16942,144,2
16942,99,6
16943,27,4
16943,110,4
16943,79,6
16944,15,4
16944,30,4
16944,84,2
16945,137,5
16945,70,5
16945,132,5
16946,71,3
16946,111,7
16946,38,3
16947,10,6
16947,98,7
16947,18,7
16948,24,2
16948,110,7
16948,34,7
16949,141,3
16949,4,2
16949,27,4
16950,80,3
16950,5,5
16950,51,4
16951,13,5
16951,30,5
16951,138,6
16952,38,6
16952,87,2
16952,7,5
16953,87,5
16953,76,3
16953,116,2
16954,114,5
16954,83,7
16954,78,6
16955,106,7
16955,75,5
16955,48,7
16956,125,4
16956,14,4
16956,77,3
16957,60,6
16957,57,2
16957,37,5
16958,67,7
16958,129,3
16958,47,6
16959,89,3
16959,98,2
16959,47,7
16960,142,4
16960,65,4
16960,142,5
16961,122,2
16961,110,7
16961,100,7
16962,101,2
16962,109,5
16962,43,7
16963,117,2
16963,18,6
16963,132,2
16964,4,6
16964,86,5
16964,118,6
16965,73,7
16965,127,3
16965,5,2
16966,61,3
16966,55,3
16966,82,5
16967,110,3
16967,32,6
16967,140,4
16968,63,4
16968,49,7
16968,116,4
16969,70,6
16969,34,2
16969,140,5
16970,37,3
16970,81,3
16970,38,2
16971,140,4
16971,69,2
16971,115,5
16972,11,4
16972,2,6
16972,23,4
16973,4,6
16973,107,7
16973,73,6
16974,42,3
16974,83,4
16974,65,2
16975,82,5
16975,28,5
16975,22,6
16976,143,5
16976,50,6
16976,52,6
16977,71,7
16977,43,4
16977,46,5
16978,140,7
16978,118,5
16978,56,4
16979,101,6
16979,67,5
16979,149,6
16980,107,7
16980,32,7
16980,46,3
16981,71,6
16981,144,4
16981,44,7
16982,116,5
16982,6,2
16982,72,6
16983,141,3
16983,50,7
16983,98,3
16984,54,5
16984,103,3
16984,139,6
16985,21,2
16985,106,7
16985,146,3
16986,111,3
16986,24,4
16986,48,6
16987,12,3
16987,63,3
16987,140,4
16988,52,7
16988,73,5
16988,35,6
16989,118,3
16989,5,7
16989,144,3
16990,6,7
16990,87,3
16990,87,5
16991,86,4
16991,56,4
16991,58,2
16992,49,5
16992,91,2
16992,10,7
16993,99,4
16993,94,7
16993,12,2
16994,100,7
16994,58,6
16994,49,6
16995,76,2
16995,68,6
16995,102,2
16996,67,4
16996,88,3
16996,141,3
16997,31,7
16997,103,3
16997,131,2
16998,81,2
16998,64,5
16998,40,3
16999,84,6
16999,88,7
16999,126,7
17000,132,5
17000,60,7
17000,24,6
17001,56,6
17001,39,2
17001,123,5
17002,59,6
17002,45,3
17002,65,3
17003,39,4
17003,149,2
17003,43,5
17004,19,6
17004,87,5
17004,60,2
17005,36,2
17005,150,2
17005,146,4
17006,38,4
17006,149,7
17006,70,6
17007,124,5
17007,109,5
17007,150,6
17008,1,5
17008,84,7
17008,57,3
17009,77,3
17009,127,4
17009,85,2
17010,125,3
17010,122,7
17010,93,2
17011,101,5
17011,41,2
17011,131,5
17012,83,5
17012,128,3
17012,36,3
17013,94,3
17013,17,5
17013,73,7
17014,74,4
17014,137,3
17014,14,4
17015,70,7
17015,12,4
17015,31,3
17016,44,7
17016,64,3
17016,23,7
17017,51,6
17017,101,2
17017,77,6
17018,80,5
17018,82,5
17018,118,6
17019,60,2
17019,33,3
17019,131,4
17020,30,5
17020,102,5
17020,55,6
17021,149,3
17021,139,6
17021,122,4
17022,96,2
17022,84,3
17022,82,2
17023,24,7
17023,65,2
17023,108,6
17024,116,4
17024,143,4
17024,8,4
17025,99,5
17025,24,5
17025,138,4
17026,1,4
17026,58,2
17026,133,2
17027,118,5
17027,25,3
17027,150,7
17028,106,7
17028,108,6
17028,38,7
17029,36,5
17029,39,6
17029,44,4
17030,38,7
17030,149,3
17030,24,5
17031,93,7
17031,136,6
17031,29,5
17032,106,6
17032,128,5
17032,77,4
17033,92,4
17033,79,7
17033,122,5
17034,149,5
17034,2,4
17034,109,5
17035,8,7
17035,61,5
17035,118,5
17036,44,6
17036,146,5
17036,100,6
17037,134,6
17037,146,6
17037,113,6
17038,123,5
17038,10,4
17038,131,4
17039,137,6
17039,124,7
17039,18,2
17040,45,5
17040,138,6
17040,26,5
17041,65,4
17041,108,6
17041,20,2
17042,106,6
17042,117,5
17042,77,2
17043,85,4
17043,63,4
17043,34,2
17044,31,3
17044,56,2
17044,72,5
17045,98,6
17045,124,7
17045,9,3
17046,74,6
17046,58,4
17046,79,6
17047,97,5
17047,17,3
17047,133,7
17048,25,4
17048,120,5
17048,118,4
17049,138,6
17049,144,7
17049,50,5
17050,105,3
17050,115,7
17050,137,4
17051,113,4
17051,83,5
17051,130,5
17052,118,7
17052,44,4
17052,94,2
17053,143,3
17053,122,6
17053,137,6
17054,15,7
17054,115,5
17054,60,3
17055,134,6
17055,127,6
17055,32,3
17056,66,2
17056,132,6
17056,39,6
17057,56,7
17057,13,3
17057,98,7
17058,51,2
17058,11,3
17058,47,4
17059,76,7
17059,53,2
17059,129,2
17060,86,6
17060,122,4
17060,98,6
17061,77,5
17061,90,6
17061,79,4
17062,22,5
17062,23,3
17062,59,4
17063,70,7
17063,133,3
17063,148,6
17064,10,2
17064,94,6
17064,21,5
17065,127,6
17065,92,4
17065,77,4
17066,145,5
17066,111,7
17066,3,4
17067,2,6
17067,44,6
17067,22,7
17068,37,5
17068,30,6
17068,87,3
17069,103,3
17069,73,7
17069,2,5
17070,87,3
17070,32,5
17070,70,2
17071,66,3
17071,53,2
17071,107,5
17072,5,3
17072,12,3
17072,62,4
17073,70,3
17073,126,7
17073,13,3
17074,63,4
17074,148,3
17074,61,6
17075,134,5
